"BORROWER_ID","CONTRACT_NO","DUE_DATE","RENTAL_NO","DUE_AMOUNT","DUE_STATUS"
"STK2366373","BMMBA011944",04-04-17,3,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-06-17,5,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-07-17,6,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-08-17,7,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-09-17,8,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-10-17,9,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-11-17,10,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-12-17,11,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-01-18,12,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-02-18,13,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-03-18,14,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-04-18,15,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-05-18,16,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-06-18,17,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-07-18,18,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-08-18,19,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-09-18,20,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-10-18,21,10292,"COMPLETED"
"STK1895205","GRMBA003994",15-04-17,3,5236,"COMPLETED"
"STK2366373","BMMBA011944",04-11-18,22,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-12-18,23,10292,"COMPLETED"
"STK2366373","BMMBA011944",04-01-19,24,10292,"COMPLETED"
"STK1895205","GRMBA003994",15-02-17,1,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-03-17,2,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-05-17,4,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-06-17,5,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-07-17,6,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-08-17,7,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-09-17,8,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-10-17,9,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-11-17,10,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-12-17,11,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-01-18,12,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-02-18,13,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-03-18,14,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-04-18,15,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-05-18,16,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-06-18,17,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-07-18,18,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-08-18,19,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-09-18,20,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-10-18,21,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-11-18,22,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-12-18,23,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-01-19,24,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-02-19,25,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-03-19,26,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-05-19,27,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-06-19,28,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-07-19,29,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-08-19,30,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-09-19,31,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-01-20,35,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-10-19,32,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-11-19,33,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-12-19,34,5236,"COMPLETED"
"STK1895205","GRMBA003994",15-02-20,36,5236,"PENDING"
"STK2365878","ANMBA008647",10-06-17,5,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-02-17,1,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-03-17,2,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-04-17,3,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-05-17,4,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-07-17,6,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-08-17,7,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-09-17,8,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-10-17,9,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-11-17,10,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-12-17,11,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-01-18,12,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-02-18,13,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-03-18,14,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-04-18,15,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-05-18,16,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-06-18,17,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-07-18,18,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-08-18,19,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-09-18,20,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-10-18,21,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-11-18,22,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-12-18,23,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-01-19,24,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-02-19,25,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-03-19,26,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-04-19,27,7926,"COMPLETED"
"STK2365878","ANMBA008647",10-05-19,28,7926,"PENDING"
"STK2365878","ANMBA008647",10-06-19,29,7926,"PENDING"
"STK2365878","ANMBA008647",10-07-19,30,7926,"PENDING"
"STK2365878","ANMBA008647",10-08-19,31,7926,"PENDING"
"STK2365878","ANMBA008647",10-09-19,32,7926,"PENDING"
"STK2365878","ANMBA008647",10-10-19,33,7926,"PENDING"
"STK2365878","ANMBA008647",10-11-19,34,7926,"PENDING"
"STK2365878","ANMBA008647",10-12-19,35,7926,"PENDING"
"STK2365878","ANMBA008647",10-01-20,36,7926,"PENDING"
"STK2367566","NGMBA014747",25-05-17,4,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-02-17,1,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-03-17,2,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-04-17,3,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-06-17,5,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-07-17,6,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-08-17,7,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-09-17,8,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-10-17,9,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-11-17,10,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-12-17,11,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-01-18,12,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-02-18,13,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-06-18,17,12982,"PENDING"
"STK2367566","NGMBA014747",25-03-18,14,12982,"COMPLETED"
"STK2367566","NGMBA014747",25-04-18,15,12982,"PENDING"
"STK2367566","NGMBA014747",25-05-18,16,12982,"PENDING"
"STK2367566","NGMBA014747",25-07-18,18,12982,"PENDING"
"STK2367566","NGMBA014747",25-08-18,19,12982,"PENDING"
"STK2367566","NGMBA014747",25-09-18,20,12982,"PENDING"
"STK2367566","NGMBA014747",25-10-18,21,12982,"PENDING"
"STK2367566","NGMBA014747",25-11-18,22,12982,"PENDING"
"STK2367566","NGMBA014747",25-12-18,23,12982,"PENDING"
"STK2367566","NGMBA014747",25-01-19,24,12982,"PENDING"
"STK2367566","NGMBA014747",25-02-19,25,12982,"PENDING"
"STK2367566","NGMBA014747",25-03-19,26,12982,"PENDING"
"STK2367566","NGMBA014747",25-04-19,27,12982,"PENDING"
"STK2367566","NGMBA014747",25-05-19,28,12982,"PENDING"
"STK2367566","NGMBA014747",25-06-19,29,12982,"PENDING"
"STK2367566","NGMBA014747",25-07-19,30,12982,"PENDING"
"STK2367566","NGMBA014747",25-08-19,31,12982,"PENDING"
"STK2367566","NGMBA014747",25-09-19,32,12982,"PENDING"
"STK2367566","NGMBA014747",25-10-19,33,12982,"PENDING"
"STK2367566","NGMBA014747",25-11-19,34,12982,"PENDING"
"STK2367566","NGMBA014747",25-12-19,35,12982,"PENDING"
"STK2367566","NGMBA014747",25-01-20,36,12982,"PENDING"
"STK2371813","NGMBA015047",16-06-17,5,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-02-17,1,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-03-17,2,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-04-17,3,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-05-17,4,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-07-17,6,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-08-17,7,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-09-17,8,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-10-17,9,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-11-17,10,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-12-17,11,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-01-18,12,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-02-18,13,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-03-18,14,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-04-18,15,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-05-18,16,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-06-18,17,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-07-18,18,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-08-18,19,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-09-18,20,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-10-18,21,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-11-18,22,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-12-18,23,9025,"COMPLETED"
"STK2371813","NGMBA015047",16-01-19,24,9025,"COMPLETED"
"STK1983921","KNMBA012536",13-05-17,4,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-02-17,1,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-03-17,2,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-04-17,3,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-06-17,5,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-07-17,6,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-08-17,7,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-09-17,8,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-10-17,9,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-11-17,10,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-12-17,11,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-01-18,12,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-02-18,13,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-03-18,14,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-04-18,15,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-05-18,16,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-06-18,17,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-07-18,18,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-08-18,19,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-09-18,20,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-10-18,21,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-11-18,22,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-12-18,23,6956,"COMPLETED"
"STK1983921","KNMBA012536",13-01-19,24,6956,"COMPLETED"
"STK2373699","JFMBA008722",15-05-17,4,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-02-17,1,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-03-17,2,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-04-17,3,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-06-17,5,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-07-17,6,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-08-17,7,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-09-17,8,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-10-17,9,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-11-17,10,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-12-17,11,12751,"COMPLETED"
"STK2373699","JFMBA008722",15-01-18,12,12751,"PENDING"
"STK1404555","MPMBA009392",17-05-17,4,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-02-17,1,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-03-17,2,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-04-17,3,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-06-17,5,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-07-17,6,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-08-17,7,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-09-17,8,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-10-17,9,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-02-18,13,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-11-17,10,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-12-17,11,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-01-18,12,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-03-18,14,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-04-18,15,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-05-18,16,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-06-18,17,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-07-18,18,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-08-18,19,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-09-18,20,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-10-18,21,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-11-18,22,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-12-18,23,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-01-19,24,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-02-19,25,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-03-19,26,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-05-19,27,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-06-19,28,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-07-19,29,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-08-19,30,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-09-19,31,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-10-19,32,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-11-19,33,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-12-19,34,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-01-20,35,10377,"COMPLETED"
"STK1404555","MPMBA009392",17-02-20,36,10377,"COMPLETED"
"STK2375582","NGMBA015287",25-06-17,5,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-02-17,1,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-03-17,2,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-04-17,3,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-05-17,4,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-07-17,6,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-08-17,7,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-09-17,8,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-10-17,9,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-11-17,10,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-12-17,11,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-01-18,12,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-02-18,13,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-03-18,14,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-04-18,15,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-05-18,16,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-06-18,17,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-07-18,18,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-08-18,19,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-09-18,20,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-10-18,21,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-11-18,22,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-12-18,23,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-01-19,24,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-02-19,25,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-03-19,26,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-05-19,27,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-06-19,28,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-07-19,29,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-08-19,30,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-12-19,34,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-09-19,31,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-10-19,32,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-11-19,33,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-01-20,35,14595,"COMPLETED"
"STK2375582","NGMBA015287",25-02-20,36,14595,"COMPLETED"
"STK1746292","BMMBA012332",18-05-17,4,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-02-17,1,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-03-17,2,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-04-17,3,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-06-17,5,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-07-17,6,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-08-17,7,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-09-17,8,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-10-17,9,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-11-17,10,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-12-17,11,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-01-18,12,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-02-18,13,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-03-18,14,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-04-18,15,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-05-18,16,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-06-18,17,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-07-18,18,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-08-18,19,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-09-18,20,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-10-18,21,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-11-18,22,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-12-18,23,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-01-19,24,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-02-19,25,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-03-19,26,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-05-19,27,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-06-19,28,7761,"COMPLETED"
"STK2231509","MHMBA009057",01-07-17,6,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-02-17,1,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-03-17,2,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-04-17,3,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-05-17,4,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-06-17,5,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-08-17,7,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-09-17,8,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-10-17,9,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-11-17,10,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-12-17,11,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-01-18,12,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-02-18,13,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-03-18,14,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-04-18,15,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-05-18,16,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-06-18,17,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-07-18,18,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-08-18,19,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-09-18,20,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-10-18,21,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-11-18,22,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-12-18,23,12680,"COMPLETED"
"STK2231509","MHMBA009057",01-01-19,24,12680,"COMPLETED"
"STK1746292","BMMBA012332",18-10-19,32,7761,"PENDING"
"STK1746292","BMMBA012332",18-07-19,29,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-08-19,30,7761,"COMPLETED"
"STK1746292","BMMBA012332",18-09-19,31,7761,"PENDING"
"STK1746292","BMMBA012332",18-11-19,33,7761,"PENDING"
"STK1746292","BMMBA012332",18-12-19,34,7761,"PENDING"
"STK1746292","BMMBA012332",18-01-20,35,7761,"PENDING"
"STK1746292","BMMBA012332",18-02-20,36,7761,"PENDING"
"STK2375557","GWMBA009842",18-05-17,4,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-02-17,1,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-03-17,2,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-04-17,3,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-06-17,5,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-07-17,6,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-08-17,7,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-09-17,8,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-10-17,9,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-11-17,10,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-12-17,11,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-01-18,12,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-02-18,13,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-03-18,14,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-04-18,15,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-05-18,16,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-06-18,17,7190,"COMPLETED"
"STK2196795","KUMBA020766",02-06-17,5,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-02-17,1,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-03-17,2,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-04-17,3,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-05-17,4,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-07-17,6,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-08-17,7,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-09-17,8,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-10-17,9,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-11-17,10,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-12-17,11,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-01-18,12,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-02-18,13,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-03-18,14,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-04-18,15,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-05-18,16,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-06-18,17,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-07-18,18,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-08-18,19,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-09-18,20,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-01-19,24,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-10-18,21,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-11-18,22,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-12-18,23,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-02-19,25,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-03-19,26,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-04-19,27,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-05-19,28,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-06-19,29,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-07-19,30,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-08-19,31,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-09-19,32,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-10-19,33,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-11-19,34,7333,"COMPLETED"
"STK2196795","KUMBA020766",02-12-19,35,7333,"PENDING"
"STK2196795","KUMBA020766",02-01-20,36,7333,"PENDING"
"STK2375557","GWMBA009842",18-07-18,18,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-08-18,19,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-09-18,20,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-10-18,21,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-11-18,22,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-12-18,23,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-01-19,24,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-02-19,25,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-03-19,26,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-04-19,27,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-05-19,28,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-06-19,29,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-07-19,30,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-08-19,31,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-09-19,32,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-10-19,33,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-11-19,34,7190,"COMPLETED"
"STK2375557","GWMBA009842",18-12-19,35,7190,"PENDING"
"STK2375557","GWMBA009842",18-01-20,36,7190,"PENDING"
"STK1963792","PWMBA003109",11-05-17,4,5871,"PENDING"
"STK1963792","PWMBA003109",11-02-17,1,5871,"COMPLETED"
"STK1963792","PWMBA003109",11-03-17,2,5871,"COMPLETED"
"STK1963792","PWMBA003109",11-04-17,3,5871,"COMPLETED"
"STK1963792","PWMBA003109",11-06-17,5,5871,"PENDING"
"STK1963792","PWMBA003109",11-07-17,6,5871,"PENDING"
"STK1963792","PWMBA003109",11-08-17,7,5871,"PENDING"
"STK1963792","PWMBA003109",11-09-17,8,5871,"PENDING"
